LAUS Code,statefips,countyfips,County Name/State Abbreviation,Period,labor force,Employed,Unemployed,unemployment_rate
CN7207500000000,72,75,"Juana Diaz Municipio, PR",20-Mar,–,–,–,–
CN7207700000000,72,77,"Juncos Municipio, PR",20-Mar,–,–,–,–
CN7207900000000,72,79,"Lajas Municipio, PR",20-Mar,–,–,–,–
CN7208100000000,72,81,"Lares Municipio, PR",20-Mar,–,–,–,–
CN7208300000000,72,83,"Las Marias Municipio, PR",20-Mar,–,–,–,–
CN7208500000000,72,85,"Las Piedras Municipio, PR",20-Mar,–,–,–,–
CN7208700000000,72,87,"Loiza Municipio, PR",20-Mar,–,–,–,–
CN7208900000000,72,89,"Luquillo Municipio, PR",20-Mar,–,–,–,–
CN7209100000000,72,91,"Manati Municipio, PR",20-Mar,–,–,–,–
CN7209300000000,72,93,"Maricao Municipio, PR",20-Mar,–,–,–,–
CN7209500000000,72,95,"Maunabo Municipio, PR",20-Mar,–,–,–,–
CN7209700000000,72,97,"Mayaguez Municipio, PR",20-Mar,–,–,–,–
CN7209900000000,72,99,"Moca Municipio, PR",20-Mar,–,–,–,–
CN7210100000000,72,101,"Morovis Municipio, PR",20-Mar,–,–,–,–
CN7210300000000,72,103,"Naguabo Municipio, PR",20-Mar,–,–,–,–
CN7210500000000,72,105,"Naranjito Municipio, PR",20-Mar,–,–,–,–
CN7210700000000,72,107,"Orocovis Municipio, PR",20-Mar,–,–,–,–
CN7210900000000,72,109,"Patillas Municipio, PR",20-Mar,–,–,–,–
CN7211100000000,72,111,"Penuelas Municipio, PR",20-Mar,–,–,–,–
CN7211300000000,72,113,"Ponce Municipio, PR",20-Mar,–,–,–,–
CN7211500000000,72,115,"Quebradillas Municipio, PR",20-Mar,–,–,–,–
CN7211700000000,72,117,"Rincon Municipio, PR",20-Mar,–,–,–,–
CN7211900000000,72,119,"Rio Grande Municipio, PR",20-Mar,–,–,–,–
CN7212100000000,72,121,"Sabana Grande Municipio, PR",20-Mar,–,–,–,–
CN7212300000000,72,123,"Salinas Municipio, PR",20-Mar,–,–,–,–
CN7212500000000,72,125,"San German Municipio, PR",20-Mar,–,–,–,–
CN7212700000000,72,127,"San Juan Municipio, PR",20-Mar,–,–,–,–
CN7212900000000,72,129,"San Lorenzo Municipio, PR",20-Mar,–,–,–,–
CN7213100000000,72,131,"San Sebastian Municipio, PR",20-Mar,–,–,–,–
CN7213300000000,72,133,"Santa Isabel Municipio, PR",20-Mar,–,–,–,–
CN7213500000000,72,135,"Toa Alta Municipio, PR",20-Mar,–,–,–,–
CN7213700000000,72,137,"Toa Baja Municipio, PR",20-Mar,–,–,–,–
CN7213900000000,72,139,"Trujillo Alto Municipio, PR",20-Mar,–,–,–,–
CN7214100000000,72,141,"Utuado Municipio, PR",20-Mar,–,–,–,–
CN7214300000000,72,143,"Vega Alta Municipio, PR",20-Mar,–,–,–,–
CN7214500000000,72,145,"Vega Baja Municipio, PR",20-Mar,–,–,–,–
CN7214700000000,72,147,"Vieques Municipio, PR",20-Mar,–,–,–,–
CN7214900000000,72,149,"Villalba Municipio, PR",20-Mar,–,–,–,–
CN7215100000000,72,151,"Yabucoa Municipio, PR",20-Mar,–,–,–,–
CN7215300000000,72,153,"Yauco Municipio, PR",20-Mar,–,–,–,–
CN0100100000000,1,1,"Autauga County, AL",20-Apr,"25,140","22,262","2,878",11.4
CN0100300000000,1,3,"Baldwin County, AL",20-Apr,"93,597","79,140","14,457",15.4
CN0100500000000,1,5,"Barbour County, AL",20-Apr,"8,116","7,310",806,9.9
CN0100700000000,1,7,"Bibb County, AL",20-Apr,"9,023","7,428","1,595",17.7
CN0100900000000,1,9,"Blount County, AL",20-Apr,"23,944","21,685","2,259",9.4
CN0101100000000,1,11,"Bullock County, AL",20-Apr,"4,339","3,947",392,9
CN0101300000000,1,13,"Butler County, AL",20-Apr,"9,622","7,728","1,894",19.7
CN0101500000000,1,15,"Calhoun County, AL",20-Apr,"47,895","39,178","8,717",18.2
CN0101700000000,1,17,"Chambers County, AL",20-Apr,"16,369","13,829","2,540",15.5
CN0101900000000,1,19,"Cherokee County, AL",20-Apr,"11,807","10,378","1,429",12.1
CN0102100000000,1,21,"Chilton County, AL",20-Apr,"19,318","16,973","2,345",12.1
CN0102300000000,1,23,"Choctaw County, AL",20-Apr,"4,306","3,783",523,12.1
CN0102500000000,1,25,"Clarke County, AL",20-Apr,"7,422","6,311","1,111",15
CN0102700000000,1,27,"Clay County, AL",20-Apr,"5,791","5,259",532,9.2
CN0102900000000,1,29,"Cleburne County, AL",20-Apr,"5,518","4,821",697,12.6
CN0103100000000,1,31,"Coffee County, AL",20-Apr,"20,213","18,311","1,902",9.4
CN0103300000000,1,33,"Colbert County, AL",20-Apr,"23,538","19,629","3,909",16.6
CN0103500000000,1,35,"Conecuh County, AL",20-Apr,"4,488","3,827",661,14.7
CN0103700000000,1,37,"Coosa County, AL",20-Apr,"4,447","3,872",575,12.9
CN0103900000000,1,39,"Covington County, AL",20-Apr,"14,616","13,066","1,550",10.6
CN0104100000000,1,41,"Crenshaw County, AL",20-Apr,"6,450","5,450","1,000",15.5
CN0104300000000,1,43,"Cullman County, AL",20-Apr,"37,939","33,514","4,425",11.7
CN0104500000000,1,45,"Dale County, AL",20-Apr,"19,449","17,608","1,841",9.5
CN0104700000000,1,47,"Dallas County, AL",20-Apr,"15,441","12,232","3,209",20.8
CN0104900000000,1,49,"DeKalb County, AL",20-Apr,"30,221","26,709","3,512",11.6
CN0105100000000,1,51,"Elmore County, AL",20-Apr,"36,017","32,016","4,001",11.1
CN0105300000000,1,53,"Escambia County, AL",20-Apr,"14,122","12,478","1,644",11.6
CN0105500000000,1,55,"Etowah County, AL",20-Apr,"43,456","35,210","8,246",19
CN0105700000000,1,57,"Fayette County, AL",20-Apr,"6,359","5,660",699,11
CN0105900000000,1,59,"Franklin County, AL",20-Apr,"14,130","12,534","1,596",11.3
CN0106100000000,1,61,"Geneva County, AL",20-Apr,"10,109","9,289",820,8.1
CN0106300000000,1,63,"Greene County, AL",20-Apr,"3,125","2,439",686,22
CN0106500000000,1,65,"Hale County, AL",20-Apr,"6,431","5,108","1,323",20.6
CN0106700000000,1,67,"Henry County, AL",20-Apr,"6,408","5,818",590,9.2
CN0106900000000,1,69,"Houston County, AL",20-Apr,"43,989","39,144","4,845",11
CN0107100000000,1,71,"Jackson County, AL",20-Apr,"22,728","19,721","3,007",13.2
CN0107300000000,1,73,"Jefferson County, AL",20-Apr,"312,995","273,547","39,448",12.6
CN0107500000000,1,75,"Lamar County, AL",20-Apr,"5,654","5,000",654,11.6
CN0107700000000,1,77,"Lauderdale County, AL",20-Apr,"41,531","35,460","6,071",14.6
CN0107900000000,1,79,"Lawrence County, AL",20-Apr,"13,548","11,980","1,568",11.6
CN0108100000000,1,81,"Lee County, AL",20-Apr,"74,427","65,166","9,261",12.4
CN0108300000000,1,83,"Limestone County, AL",20-Apr,"42,495","37,611","4,884",11.5
CN0108500000000,1,85,"Lowndes County, AL",20-Apr,"3,994","2,956","1,038",26
CN0108700000000,1,87,"Macon County, AL",20-Apr,"8,279","6,733","1,546",18.7
CN0108900000000,1,89,"Madison County, AL",20-Apr,"177,840","159,193","18,647",10.5
CN0109100000000,1,91,"Marengo County, AL",20-Apr,"7,345","6,475",870,11.8
CN0109300000000,1,93,"Marion County, AL",20-Apr,"12,542","11,155","1,387",11.1
CN0109500000000,1,95,"Marshall County, AL",20-Apr,"42,905","38,210","4,695",10.9
CN0109700000000,1,97,"Mobile County, AL",20-Apr,"186,958","158,736","28,222",15.1
CN0109900000000,1,99,"Monroe County, AL",20-Apr,"7,411","6,239","1,172",15.8
CN0110100000000,1,101,"Montgomery County, AL",20-Apr,"105,760","89,836","15,924",15.1
CN0110300000000,1,103,"Morgan County, AL",20-Apr,"55,334","49,192","6,142",11.1
CN0110500000000,1,105,"Perry County, AL",20-Apr,"3,533","2,801",732,20.7
CN0110700000000,1,107,"Pickens County, AL",20-Apr,"7,775","6,675","1,100",14.1
CN0110900000000,1,109,"Pike County, AL",20-Apr,"14,801","13,464","1,337",9
CN0111100000000,1,111,"Randolph County, AL",20-Apr,"9,391","8,218","1,173",12.5
CN0111300000000,1,113,"Russell County, AL",20-Apr,"22,396","19,997","2,399",10.7
CN0111500000000,1,115,"St. Clair County, AL",20-Apr,"40,058","34,795","5,263",13.1
CN0111700000000,1,117,"Shelby County, AL",20-Apr,"110,299","100,149","10,150",9.2
CN0111900000000,1,119,"Sumter County, AL",20-Apr,"4,712","4,100",612,13
CN0112100000000,1,121,"Talladega County, AL",20-Apr,"37,967","30,463","7,504",19.8
CN0112300000000,1,123,"Tallapoosa County, AL",20-Apr,"19,136","16,025","3,111",16.3
CN0112500000000,1,125,"Tuscaloosa County, AL",20-Apr,"107,364","89,577","17,787",16.6
CN0112700000000,1,127,"Walker County, AL",20-Apr,"24,795","21,598","3,197",12.9
CN0112900000000,1,129,"Washington County, AL",20-Apr,"6,483","5,666",817,12.6
CN0113100000000,1,131,"Wilcox County, AL",20-Apr,"2,894","2,233",661,22.8
CN0113300000000,1,133,"Winston County, AL",20-Apr,"9,840","8,823","1,017",10.3
CN0201300000000,2,13,"Aleutians East Borough, AK",20-Apr,"2,302","2,078",224,9.7
CN0201600000000,2,16,"Aleutians West Census Area, AK",20-Apr,"3,849","3,676",173,4.5
CN0202000000000,2,20,"Anchorage Borough/municipality, AK",20-Apr,"143,893","123,898","19,995",13.9
CN0205000000000,2,50,"Bethel Census Area, AK",20-Apr,"6,695","5,854",841,12.6
CN0206000000000,2,60,"Bristol Bay Borough, AK",20-Apr,406,364,42,10.3
CN0206800000000,2,68,"Denali Borough, AK",20-Apr,673,507,166,24.7
CN0207000000000,2,70,"Dillingham Census Area, AK",20-Apr,"1,833","1,657",176,9.6
CN0209000000000,2,90,"Fairbanks North Star Borough, AK",20-Apr,"42,677","37,874","4,803",11.3
CN0210000000000,2,100,"Haines Borough, AK",20-Apr,"1,018",740,278,27.3
CN0210500000000,2,105,"Hoonah-Angoon Census Area, AK",20-Apr,937,768,169,18
CN0211000000000,2,110,"Juneau Borough/city, AK",20-Apr,"16,273","14,502","1,771",10.9
CN0212200000000,2,122,"Kenai Peninsula Borough, AK",20-Apr,"24,143","19,989","4,154",17.2
CN0213000000000,2,130,"Ketchikan Gateway Borough, AK",20-Apr,"6,217","5,137","1,080",17.4
CN0215000000000,2,150,"Kodiak Island Borough, AK",20-Apr,"5,484","4,903",581,10.6
CN0215800000000,2,158,"Kusilvak Census Area, AK",20-Apr,"2,530","2,015",515,20.4
CN0216400000000,2,164,"Lake and Peninsula Borough, AK",20-Apr,613,526,87,14.2
CN0217000000000,2,170,"Matanuska-Susitna Borough, AK",20-Apr,"45,906","38,770","7,136",15.5
CN0218000000000,2,180,"Nome Census Area, AK",20-Apr,"3,874","3,381",493,12.7
CN0218500000000,2,185,"North Slope Borough, AK",20-Apr,"3,242","3,059",183,5.6
CN0218800000000,2,188,"Northwest Arctic Borough, AK",20-Apr,"2,752","2,351",401,14.6
CN0219500000000,2,195,"Petersburg Borough, AK",20-Apr,"1,288","1,087",201,15.6
CN0219800000000,2,198,"Prince of Wales-Hyder Census Area, AK",20-Apr,"2,628","2,271",357,13.6
CN0222000000000,2,220,"Sitka Borough/city, AK",20-Apr,"4,055","3,536",519,12.8
CN0223000000000,2,230,"Skagway Municipality, AK",20-Apr,669,458,211,31.5
CN0224000000000,2,240,"Southeast Fairbanks Census Area, AK",20-Apr,"2,567","2,295",272,10.6
CN0226100000000,2,261,"Valdez-Cordova Census Area, AK",20-Apr,"4,340","3,736",604,13.9
CN0227500000000,2,275,"Wrangell Borough/city, AK",20-Apr,935,797,138,14.8
CN0228200000000,2,282,"Yakutat Borough/city, AK",20-Apr,231,203,28,12.1
CN0229000000000,2,290,"Yukon-Koyukuk Census Area, AK",20-Apr,"2,361","2,000",361,15.3
CN0400100000000,4,1,"Apache County, AZ",20-Apr,"20,086","16,923","3,163",15.7
CN0400300000000,4,3,"Cochise County, AZ",20-Apr,"50,443","44,850","5,593",11.1
CN0400500000000,4,5,"Coconino County, AZ",20-Apr,"71,690","59,231","12,459",17.4
CN0400700000000,4,7,"Gila County, AZ",20-Apr,"21,205","18,722","2,483",11.7
CN0400900000000,4,9,"Graham County, AZ",20-Apr,"15,390","14,210","1,180",7.7
CN0401100000000,4,11,"Greenlee County, AZ",20-Apr,"4,560","4,315",245,5.4
CN0401200000000,4,12,"La Paz County, AZ",20-Apr,"9,072","8,288",784,8.6
CN0401300000000,4,13,"Maricopa County, AZ",20-Apr,"2,307,896","2,019,432","288,464",12.5
CN0401500000000,4,15,"Mohave County, AZ",20-Apr,"86,810","70,023","16,787",19.3
CN0401700000000,4,17,"Navajo County, AZ",20-Apr,"40,177","34,421","5,756",14.3
CN0401900000000,4,19,"Pima County, AZ",20-Apr,"497,905","434,363","63,542",12.8
CN0402100000000,4,21,"Pinal County, AZ",20-Apr,"183,683","161,617","22,066",12
CN0402300000000,4,23,"Santa Cruz County, AZ",20-Apr,"19,320","16,248","3,072",15.9
CN0402500000000,4,25,"Yavapai County, AZ",20-Apr,"109,749","94,226","15,523",14.1
CN0402700000000,4,27,"Yuma County, AZ",20-Apr,"96,910","73,904","23,006",23.7
CN0500100000000,5,1,"Arkansas County, AR",20-Apr,"8,773","8,313",460,5.2
CN0500300000000,5,3,"Ashley County, AR",20-Apr,"7,188","6,278",910,12.7
CN0500500000000,5,5,"Baxter County, AR",20-Apr,"15,796","14,108","1,688",10.7
CN0500700000000,5,7,"Benton County, AR",20-Apr,"130,437","119,915","10,522",8.1
CN0500900000000,5,9,"Boone County, AR",20-Apr,"15,782","14,084","1,698",10.8
CN0501100000000,5,11,"Bradley County, AR",20-Apr,"4,368","3,892",476,10.9
CN0501300000000,5,13,"Calhoun County, AR",20-Apr,"2,297","2,125",172,7.5
CN0501500000000,5,15,"Carroll County, AR",20-Apr,"12,502","11,157","1,345",10.8
CN0501700000000,5,17,"Chicot County, AR",20-Apr,"3,059","2,628",431,14.1
CN0501900000000,5,19,"Clark County, AR",20-Apr,"9,253","8,396",857,9.3
CN0502100000000,5,21,"Clay County, AR",20-Apr,"5,295","4,830",465,8.8
CN0502300000000,5,23,"Cleburne County, AR",20-Apr,"9,273","7,796","1,477",15.9
CN0502500000000,5,25,"Cleveland County, AR",20-Apr,"3,088","2,816",272,8.8
CN0502700000000,5,27,"Columbia County, AR",20-Apr,"8,929","8,076",853,9.6
CN0502900000000,5,29,"Conway County, AR",20-Apr,"8,052","7,154",898,11.2
CN0503100000000,5,31,"Craighead County, AR",20-Apr,"54,877","49,848","5,029",9.2
CN0503300000000,5,33,"Crawford County, AR",20-Apr,"25,775","23,348","2,427",9.4
CN0503500000000,5,35,"Crittenden County, AR",20-Apr,"20,768","17,873","2,895",13.9
CN0503700000000,5,37,"Cross County, AR",20-Apr,"7,195","6,436",759,10.5
CN0503900000000,5,39,"Dallas County, AR",20-Apr,"2,649","2,394",255,9.6
CN0504100000000,5,41,"Desha County, AR",20-Apr,"5,074","4,588",486,9.6
CN0504300000000,5,43,"Drew County, AR",20-Apr,"7,487","6,669",818,10.9
CN0504500000000,5,45,"Faulkner County, AR",20-Apr,"59,805","53,364","6,441",10.8
CN0504700000000,5,47,"Franklin County, AR",20-Apr,"7,156","6,530",626,8.7
CN0504900000000,5,49,"Fulton County, AR",20-Apr,"4,749","4,390",359,7.6
CN0505100000000,5,51,"Garland County, AR",20-Apr,"39,997","33,741","6,256",15.6
CN0505300000000,5,53,"Grant County, AR",20-Apr,"7,831","7,177",654,8.4
CN0505500000000,5,55,"Greene County, AR",20-Apr,"19,578","17,507","2,071",10.6
CN0505700000000,5,57,"Hempstead County, AR",20-Apr,"9,346","8,539",807,8.6
CN0505900000000,5,59,"Hot Spring County, AR",20-Apr,"13,440","12,007","1,433",10.7
CN0506100000000,5,61,"Howard County, AR",20-Apr,"5,299","4,866",433,8.2
CN0506300000000,5,63,"Independence County, AR",20-Apr,"16,561","14,612","1,949",11.8
CN0506500000000,5,65,"Izard County, AR",20-Apr,"4,778","4,125",653,13.7
CN0506700000000,5,67,"Jackson County, AR",20-Apr,"5,362","4,804",558,10.4
CN0506900000000,5,69,"Jefferson County, AR",20-Apr,"26,702","23,925","2,777",10.4
CN0507100000000,5,71,"Johnson County, AR",20-Apr,"9,917","8,799","1,118",11.3
CN0507300000000,5,73,"Lafayette County, AR",20-Apr,"2,354","2,102",252,10.7
CN0507500000000,5,75,"Lawrence County, AR",20-Apr,"6,681","6,049",632,9.5
